Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Population,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Churn Label,high usage,Extra Data User
0749-IRGQE,Female,Senior,No,Yes,Yes,No,0,United States,California,Buena Park,33528,Yes,5,13,No Offer,No,Yes,DSL,9,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,45.3,0,False,False
1754-GKYPY,Male,Senior,No,Yes,Yes,No,0,United States,California,Carson,25566,Yes,8,22,No Offer,Yes,Yes,Fiber Optic,14,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.75,0,False,False
1591-MQJTP,Male,Senior,No,Yes,Yes,No,0,United States,California,Long Beach,43467,Yes,7,51,Offer B,Yes,Yes,Fiber Optic,10,Yes,No,Yes,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,93.65,0,False,False
7471-MQPOS,Male,Senior,No,Yes,Yes,Yes,3,United States,California,Long Beach,37417,Yes,1,71,No Offer,Yes,Yes,DSL,20,No,Yes,Yes,Yes,No,Yes,No,No,One Year,Yes,Bank Withdrawal,72.9,0,False,True
3259-KNMRR,Male,Senior,No,Yes,No,No,0,United States,California,Montrose,7527,No,0,57,Offer B,Yes,Yes,DSL,16,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,79.75,0,False,False
6120-RJKLU,Female,Senior,No,Yes,Yes,No,0,United States,California,Sierra Madre,10558,Yes,9,62,Offer B,Yes,Yes,DSL,29,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,79.95,0,True,False
4323-OHFOW,Female,Senior,No,Yes,Yes,No,0,United States,California,Newhall,30742,Yes,1,70,No Offer,Yes,Yes,Fiber Optic,24,No,Yes,No,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,105.55,0,True,False
6563-VNPMN,Female,Senior,No,Yes,No,No,0,United States,California,Sylmar,81986,No,0,45,No Offer,Yes,Yes,Fiber Optic,20,Yes,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,85.7,0,False,True
2267-WTPYD,Female,Senior,No,Yes,Yes,No,0,United States,California,Granada Hills,48867,Yes,1,57,No Offer,Yes,Yes,Fiber Optic,30,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,No,Credit Card,94.0,0,True,False
9129-UXERG,Female,Senior,No,Yes,No,No,0,United States,California,Van Nuys,51348,No,0,18,No Offer,Yes,Yes,Fiber Optic,3,No,Yes,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,103.6,0,False,True
6229-LSCKB,Male,Senior,No,Yes,No,No,0,United States,California,Encino,13129,No,0,6,Offer E,Yes,Yes,Fiber Optic,11,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.7,0,False,False
6127-IYJOZ,Male,Senior,No,Yes,No,No,0,United States,California,Studio City,26157,No,0,1,No Offer,Yes,Yes,DSL,6,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.85,0,False,False
8065-QBYTO,Female,Senior,No,Yes,No,No,0,United States,California,Pomona,36057,No,0,71,Offer A,Yes,Yes,Fiber Optic,12,Yes,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,99.65,0,False,False
7921-LMDFQ,Male,Senior,No,Yes,No,No,0,United States,California,Chula Vista,74025,No,0,51,No Offer,Yes,Yes,Fiber Optic,21,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,94.0,0,True,False
5820-PTRYM,Female,Senior,No,Yes,Yes,No,0,United States,California,Chula Vista,12884,Yes,1,56,No Offer,Yes,Yes,Cable,18,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,68.45,0,False,False
6211-WHMYA,Female,Senior,No,Yes,No,No,0,United States,California,Chula Vista,9278,No,0,64,No Offer,No,Yes,DSL,21,No,Yes,No,Yes,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,43.85,0,True,True
3454-JFUBC,Male,Senior,No,Yes,No,No,0,United States,California,Pala,1831,No,0,68,Offer A,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.0,0,False,False
2451-YMUXS,Male,Senior,No,Yes,No,No,0,United States,California,Vista,44692,No,0,67,Offer A,Yes,Yes,DSL,11,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,64.55,0,False,False
4690-PKDQG,Female,Senior,No,Yes,Yes,No,0,United States,California,San Diego,47140,Yes,3,42,No Offer,Yes,Yes,Fiber Optic,12,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.55,0,False,False
7789-CRUVC,Female,Senior,No,Yes,Yes,No,0,United States,California,San Diego,27959,Yes,1,61,No Offer,Yes,Yes,Fiber Optic,29,Yes,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,94.2,0,True,False
9972-VAFJJ,Female,Senior,No,Yes,Yes,No,0,United States,California,San Diego,33083,Yes,1,53,No Offer,Yes,Yes,Fiber Optic,25,No,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,94.0,0,True,False
5981-ZVXOT,Female,Senior,No,Yes,No,No,0,United States,California,San Diego,29283,No,0,35,Offer C,Yes,Yes,Fiber Optic,3,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,108.35,0,False,False
2274-XUATA,Male,Senior,No,Yes,Yes,No,0,United States,California,Earp,1564,Yes,8,72,Offer A,No,Yes,Cable,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,63.1,0,True,False
0666-UXTJO,Male,Senior,No,Yes,Yes,No,0,United States,California,Morongo Valley,3499,Yes,4,34,Offer C,Yes,Yes,Fiber Optic,29,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,85.2,0,True,False
1035-IPQPU,Female,Senior,No,Yes,Yes,No,0,United States,California,Parker Dam,131,Yes,2,63,No Offer,Yes,Yes,Fiber Optic,2,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.5,0,False,False
2235-DWLJU,Female,Senior,No,Yes,No,No,0,United States,California,Thousand Palms,6242,No,0,6,No Offer,No,Yes,DSL,24,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,44.4,0,True,False
3605-JISKB,Male,Senior,No,Yes,Yes,No,0,United States,California,Twentynine Palms,14104,Yes,2,55,No Offer,Yes,Yes,Cable,23,Yes,Yes,No,No,No,No,No,Yes,One Year,No,Credit Card,60.0,0,True,False
3668-QPYBK,Male,Adult,No,No,No,No,0,United States,California,Los Angeles,58198,No,0,2,No Offer,Yes,Yes,DSL,21,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,53.85,1,True,False
9237-HQITU,Female,Young,Yes,No,No,Yes,2,United States,California,Los Angeles,43019,No,0,2,No Offer,Yes,Yes,Fiber Optic,51,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.7,1,True,False
9305-CDSKC,Female,Adult,No,No,No,Yes,2,United States,California,Los Angeles,62784,No,0,8,No Offer,Yes,Yes,Cable,26,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.65,1,True,False
7892-POOKP,Female,Young,Yes,No,Yes,Yes,3,United States,California,Los Angeles,1957,No,0,28,Offer C,Yes,Yes,Fiber Optic,47,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.8,1,True,False
0280-XJGEX,Male,Adult,No,No,No,Yes,1,United States,California,Los Angeles,15140,No,0,49,No Offer,Yes,Yes,Fiber Optic,11,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.7,1,False,False
4190-MFLUW,Female,Young,Yes,No,Yes,No,0,United States,California,San Diego,4258,Yes,6,10,No Offer,Yes,Yes,Cable,69,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,55.2,1,True,False
1066-JKSGK,Male,Young,Yes,No,No,No,0,United States,California,Los Angeles,44150,No,0,1,No Offer,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.15,1,False,False
6467-CHFZW,Male,Senior,No,No,Yes,Yes,1,United States,California,Los Angeles,30568,Yes,1,47,No Offer,Yes,Yes,Fiber Optic,16,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.35,1,False,False
8665-UTDHZ,Male,Young,Yes,No,Yes,No,0,United States,California,Los Angeles,41713,Yes,1,1,No Offer,No,Yes,DSL,58,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,30.2,1,True,False
8773-HHUOZ,Female,Young,Yes,No,No,No,0,United States,California,Los Angeles,46960,No,0,17,No Offer,Yes,Yes,Cable,41,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,64.7,1,True,False
6047-YHPVI,Male,Adult,No,No,No,Yes,3,United States,California,Los Angeles,29310,No,0,5,No Offer,Yes,Yes,Fiber Optic,58,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.7,1,True,False
5380-WJKOV,Male,Adult,No,No,No,Yes,1,United States,California,Los Angeles,27866,No,0,34,Offer C,Yes,Yes,Fiber Optic,28,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.35,1,True,False
8168-UQWWF,Female,Adult,No,No,No,Yes,2,United States,California,Los Angeles,64672,No,0,11,No Offer,Yes,Yes,Cable,18,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,97.85,1,False,False
7760-OYPDY,Female,Adult,No,No,No,Yes,2,United States,California,Los Angeles,8115,No,0,2,No Offer,Yes,Yes,Fiber Optic,19,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.65,1,False,True
9420-LOJKX,Female,Adult,No,No,No,Yes,1,United States,California,Los Angeles,24511,No,0,15,No Offer,Yes,Yes,Fiber Optic,20,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,99.1,1,False,False
5698-BQJOH,Female,Adult,No,No,No,Yes,2,United States,California,Beverly Hills,8321,No,0,9,No Offer,Yes,Yes,Fiber Optic,29,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,94.4,1,True,False
5919-TMRGD,Female,Adult,No,No,No,Yes,3,United States,California,Huntington Park,78114,No,0,1,No Offer,Yes,Yes,Fiber Optic,57,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.35,1,True,False
9191-MYQKX,Female,Adult,No,No,Yes,Yes,5,United States,California,Lynwood,69850,Yes,1,7,No Offer,Yes,Yes,Fiber Optic,53,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.15,1,True,False
8637-XJIVR,Female,Adult,No,No,No,Yes,3,United States,California,Marina Del Rey,18058,No,0,12,No Offer,Yes,Yes,Fiber Optic,56,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,78.95,1,True,True
0278-YXOOG,Male,Young,No,No,No,No,0,United States,California,Inglewood,37527,No,0,5,Offer E,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,21.05,1,False,False
3192-NQECA,Male,Young,Yes,No,Yes,No,0,United States,California,Santa Monica,23559,Yes,4,68,Offer A,Yes,Yes,Fiber Optic,47,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,110.0,1,True,False
0486-HECZI,Male,Adult,No,No,Yes,Yes,1,United States,California,Torrance,31678,No,0,55,No Offer,Yes,Yes,Fiber Optic,27,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.75,1,True,False
5299-RULOA,Female,Senior,No,No,Yes,Yes,2,United States,California,Whittier,32148,Yes,1,10,No Offer,Yes,Yes,Fiber Optic,30,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.25,1,True,False
0404-SWRVG,Male,Young,Yes,No,No,Yes,2,United States,California,La Habra,67354,No,0,3,Offer E,Yes,Yes,Fiber Optic,71,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,74.4,1,True,False
6207-WIOLX,Female,Young,Yes,No,Yes,No,0,United States,California,Avalon,3699,Yes,6,25,Offer C,No,Yes,DSL,48,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,58.6,1,True,False
3091-FYHKI,Male,Senior,No,No,No,No,0,United States,California,Harbor City,24660,No,0,1,Offer E,No,Yes,DSL,22,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,35.45,1,True,False
2372-HWUHI,Male,Adult,No,No,No,No,0,United States,California,Lakewood,30173,No,0,2,Offer E,Yes,Yes,DSL,3,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44.35,1,False,False
4080-OGPJL,Female,Adult,No,No,No,No,0,United States,California,San Pedro,58639,No,0,8,Offer E,Yes,Yes,DSL,18,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,71.15,1,False,False
2135-RXIHG,Male,Senior,No,No,No,No,0,United States,California,Carson,55486,No,0,1,Offer E,Yes,Yes,Cable,24,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.65,1,True,False
3874-EQOEP,Male,Adult,No,No,No,Yes,4,United States,California,Long Beach,43467,No,0,7,Offer E,Yes,Yes,Cable,28,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,No,Credit Card,95.0,1,True,True
0867-MKZVY,Female,Young,Yes,No,Yes,Yes,1,United States,California,Altadena,36243,Yes,5,20,No Offer,Yes,Yes,Fiber Optic,51,Yes,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,82.4,1,True,False
3376-BMGFE,Female,Adult,No,No,No,Yes,1,United States,California,Monrovia,41067,No,0,4,Offer E,Yes,Yes,Fiber Optic,27,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.9,1,True,False
1875-QIVME,Female,Young,Yes,No,Yes,Yes,3,United States,California,Tujunga,26753,Yes,1,2,Offer E,Yes,Yes,Fiber Optic,53,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.4,1,True,False
0691-JVSYA,Female,Young,Yes,No,Yes,No,0,United States,California,Pasadena,27891,Yes,5,53,No Offer,Yes,Yes,Fiber Optic,73,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,94.85,1,True,False
6317-YPKDH,Female,Adult,No,No,No,No,0,United States,California,Glendale,21990,No,0,1,Offer E,No,Yes,DSL,27,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,29.95,1,True,False
9367-WXLCH,Male,Adult,No,No,No,Yes,2,United States,California,Glendale,17015,No,0,8,Offer E,Yes,Yes,Fiber Optic,19,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.5,1,False,False
1918-ZBFQJ,Female,Adult,No,No,No,Yes,3,United States,California,Glendale,31297,No,0,13,No Offer,Yes,Yes,Fiber Optic,76,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.25,1,True,False
1024-GUALD,Female,Young,Yes,No,Yes,No,0,United States,California,Glendale,9864,Yes,4,1,Offer E,No,Yes,DSL,29,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,24.8,1,True,False
2472-OVKUP,Male,Adult,No,No,Yes,Yes,2,United States,California,Canoga Park,49242,Yes,5,6,No Offer,Yes,Yes,Fiber Optic,29,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,91.0,1,True,False
1285-OKIPP,Male,Senior,No,No,No,Yes,3,United States,California,Mission Hills,17112,No,0,1,No Offer,Yes,Yes,Fiber Optic,21,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,79.9,1,True,False
7825-ECJRF,Female,Adult,No,No,No,Yes,1,United States,California,Santa Clarita,40077,No,0,19,No Offer,Yes,Yes,Fiber Optic,19,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,106.6,1,False,True
7841-TZDMQ,Male,Young,Yes,No,No,No,0,United States,California,Sun Valley,46639,No,0,2,No Offer,Yes,Yes,DSL,41,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,46.0,1,True,False
9408-SSNVZ,Female,Adult,No,No,No,Yes,2,United States,California,Stevenson Ranch,9937,No,0,4,No Offer,Yes,Yes,Fiber Optic,17,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.15,1,False,False
0742-MOABM,Male,Adult,No,No,Yes,No,0,United States,California,Fallbrook,42239,Yes,2,4,No Offer,Yes,Yes,Cable,22,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,50.05,1,True,False
2232-DMLXU,Female,Young,Yes,No,Yes,No,0,United States,California,Van Nuys,23646,No,0,1,No Offer,Yes,Yes,DSL,58,No,No,No,No,Yes,No,Yes,Yes,Month-to-Month,No,Credit Card,55.2,1,True,False
8937-RDTHP,Male,Adult,No,No,No,Yes,1,United States,California,Burbank,25882,No,0,1,No Offer,Yes,Yes,Fiber Optic,11,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,84.6,1,False,False
1251-KRREG,Male,Young,Yes,No,No,No,0,United States,California,North Hollywood,36625,No,0,2,No Offer,Yes,Yes,DSL,73,No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,54.4,1,True,False
0322-YINQP,Male,Adult,No,No,No,No,0,United States,California,Covina,17554,No,0,1,No Offer,Yes,Yes,DSL,9,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,48.55,1,False,False
4629-NRXKX,Female,Adult,No,No,Yes,No,0,United States,California,El Monte,30211,Yes,1,2,No Offer,Yes,Yes,Fiber Optic,21,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.4,1,True,False
4959-JOSRX,Female,Adult,No,No,Yes,No,0,United States,California,La Puente,84965,Yes,3,2,Offer E,Yes,Yes,Cable,16,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.6,1,False,False
6323-AYBRX,Male,Adult,No,No,No,No,0,United States,California,Ontario,54254,No,0,59,No Offer,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.35,1,False,False
6366-ZGQGL,Male,Adult,No,No,No,No,0,United States,California,Pomona,69974,No,0,1,Offer E,No,Yes,Cable,29,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,24.8,1,True,False
5940-AHUHD,Male,Young,No,No,No,No,0,United States,California,Pomona,36057,No,0,1,Offer E,Yes,Yes,Fiber Optic,41,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,70.6,1,True,False
6432-TWQLB,Male,Adult,No,No,Yes,No,0,United States,California,Rosemead,61623,Yes,1,5,Offer E,Yes,Yes,Fiber Optic,16,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.4,1,False,False
4484-GLZOU,Female,Young,Yes,No,Yes,No,0,United States,California,San Dimas,33878,Yes,6,52,No Offer,Yes,Yes,Fiber Optic,48,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.05,1,True,False
9512-UIBFX,Male,Adult,No,No,Yes,No,0,United States,California,West Covina,30458,Yes,6,18,No Offer,Yes,Yes,Fiber Optic,28,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,95.15,1,True,False
5583-SXDAG,Male,Adult,No,No,Yes,No,0,United States,California,Alhambra,30635,Yes,1,1,Offer E,Yes,Yes,Fiber Optic,18,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,70.0,1,False,True
3580-REOAC,Male,Adult,No,No,No,No,0,United States,California,San Diego,34902,No,0,10,No Offer,Yes,Yes,DSL,17,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.85,1,False,False
6390-DSAZX,Female,Young,Yes,No,No,No,0,United States,California,San Diego,34902,No,0,1,No Offer,Yes,Yes,Fiber Optic,52,Yes,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,73.6,1,True,False
7563-BIUPC,Male,Young,No,No,No,No,0,United States,California,San Diego,34902,No,0,5,Offer E,Yes,Yes,Fiber Optic,52,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.6,1,True,True
2321-OMBXY,Female,Adult,No,No,Yes,No,0,United States,California,San Diego,34902,Yes,1,38,Offer C,Yes,Yes,DSL,19,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,80.3,1,False,False
0122-OAHPZ,Female,Young,Yes,No,No,No,0,United States,California,San Diego,34902,No,0,7,No Offer,Yes,Yes,Fiber Optic,26,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,73.85,1,True,False
2868-SNELZ,Female,Adult,No,No,No,No,0,United States,California,San Diego,34902,No,0,2,No Offer,Yes,Yes,Fiber Optic,20,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,80.6,1,False,False
4322-RCYMT,Male,Senior,No,No,Yes,No,0,United States,California,San Diego,34902,Yes,1,68,Offer A,Yes,Yes,DSL,18,No,Yes,Yes,Yes,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,75.8,1,False,True
6680-NENYN,Female,Young,Yes,No,No,No,0,United States,California,San Diego,34902,No,0,43,No Offer,Yes,Yes,Fiber Optic,59,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,104.6,1,True,False
1343-EHPYB,Male,Senior,No,No,Yes,No,0,United States,California,San Diego,34902,Yes,2,63,No Offer,Yes,Yes,Fiber Optic,13,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.4,1,False,False
2034-GDRCN,Female,Adult,No,No,No,No,0,United States,California,San Diego,34902,No,0,2,Offer E,Yes,Yes,Fiber Optic,8,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.4,1,False,False
0219-YTZUE,Male,Young,Yes,No,Yes,No,0,United States,California,San Diego,34902,Yes,5,4,Offer E,Yes,Yes,Fiber Optic,19,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.8,1,False,False
4572-DVCGN,Female,Adult,No,No,No,No,0,United States,California,San Diego,34902,No,0,10,No Offer,Yes,Yes,Fiber Optic,11,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,80.25,1,False,False
1010-DIAUQ,Male,Adult,No,No,No,No,0,United States,California,San Diego,34902,No,0,5,Offer E,Yes,Yes,Fiber Optic,8,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,96.5,1,False,False
0259-GBZSH,Male,Young,Yes,No,No,No,0,United States,California,San Diego,34902,No,0,2,Offer E,Yes,Yes,Cable,27,No,No,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.65,1,True,False
9601-BRXPO,Female,Adult,No,No,Yes,No,0,United States,California,San Diego,34902,Yes,1,25,Offer C,Yes,Yes,Fiber Optic,10,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.95,1,False,False
6905-NIQIN,Male,Young,Yes,No,No,No,0,United States,California,San Diego,34902,No,0,1,Offer E,Yes,Yes,DSL,59,No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,50.65,1,True,False
5167-ZFFMM,Male,Senior,No,No,No,No,0,United States,California,San Diego,34902,No,0,1,Offer E,Yes,Yes,Fiber Optic,24,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,90.85,1,True,False
6599-CEBNN,Female,Senior,No,No,No,No,0,United States,California,San Diego,34902,No,0,34,Offer C,Yes,Yes,Fiber Optic,14,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,73.95,1,False,False
0979-PHULV,Male,Young,No,No,Yes,No,0,United States,California,San Diego,34902,Yes,2,69,Offer A,Yes,Yes,Fiber Optic,26,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,99.45,1,True,False
4800-VHZKI,Female,Adult,No,No,No,No,0,United States,California,San Diego,34902,No,0,1,Offer E,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.9,1,False,False
7989-CHGTL,Male,Adult,No,No,No,No,0,United States,California,San Diego,34902,No,0,1,Offer E,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.6,1,False,False
0578-SKVMF,Female,Young,Yes,No,Yes,No,0,United States,California,Seeley,1632,Yes,4,22,No Offer,Yes,Yes,Cable,53,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,83.3,1,True,False
9063-ZGTUY,Female,Young,Yes,No,Yes,No,0,United States,California,Adelanto,18980,Yes,3,61,No Offer,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.4,1,False,False
2957-LOLHO,Male,Adult,No,No,No,No,0,United States,California,Fallbrook,42239,No,0,12,No Offer,Yes,Yes,DSL,14,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.4,1,False,False
7752-XUSCI,Female,Young,Yes,No,No,No,0,United States,California,Crestline,10484,No,0,60,No Offer,Yes,Yes,Fiber Optic,71,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.9,1,True,False
4110-PFEUZ,Female,Adult,No,No,No,No,0,United States,California,Daggett,678,No,0,1,Offer E,Yes,Yes,Fiber Optic,13,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,69.55,1,False,False
0256-LTHVJ,Female,Adult,No,No,Yes,No,0,United States,California,Ludlow,23,Yes,1,28,Offer C,Yes,Yes,Fiber Optic,13,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,81.05,1,False,False
0880-TKATG,Male,Young,Yes,No,Yes,No,0,United States,California,Lucerne Valley,5256,Yes,3,4,Offer E,Yes,Yes,Fiber Optic,48,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,101.15,1,True,False
